,ReplayFingerPrint,TeamName,Battletag,MapName,GameType,HeroName,NewRole,GameDate,GameLengthTimestamp,PlayerReplayId,ReplayId,PlayerId,HeroId,HeroLevel,Team,IsWinner,Party,FirstToTen,Kills,Assists,Takedowns,Deaths,Level,HeroDamage,SiegeDamage,StructureDamage,MinionDamage,CreepDamage,SummonDamage,TimeCcEnemyHeroes,Healing,SelfHealing,DamageTaken,ExperienceContribution,HighestKillStreak,TownKills,Multikill,TimeSpentDead,MercCampCaptures,WatchTowerCaptures,MetaExperience,ProtectionAllies,SilencingEnemies,RootingEnemies,StunningEnemies,ClutchHeals,Escapes,Vengeance,OutnumberedDeaths,TeamfightEscapes,TeamfightHealing,TeamfightDamageTaken,TeamfightHeroDamage,PhysicalDamage,SpellDamage,RegenGlobes,TimeonFire,BlizzardId,MasterPlayerId,Heroes,Roles,Players
663,04456aab-5d77-f878-62ec-16231dae9596,30 seconds to mosh,Raka#11141,Towers of Doom,Custom,D.Va,Bruiser,2022-07-13 01:34:23,1130,35965,3601,9368,21,20,0,1,-152887120,1,1,10,11,1,21,39405,153120,0,133321,16293,19799,0,0,13249,53542,26206,11,0,1,0,4,0,83464,0,0,0,0,0,0,0,0,0,0,22369,17039,165801,36348,44,0,472181,9368,"['Brightwing', 'D.Va', 'Garrosh', 'Lunara', 'Varian']","['Bruiser', 'Bruiser', 'Healer', 'Ranged Assassin', 'Tank']","['Anaressa#1611', 'BornToShine#11556', 'Knivers#1675', 'Raka#11141', 'TheCaptain#12345']"
664,04456aab-5d77-f878-62ec-16231dae9596,30 seconds to mosh,TheCaptain#12345,Towers of Doom,Custom,Varian,Bruiser,2022-07-13 01:34:23,1130,35971,3601,1,83,20,0,1,-152887120,1,6,11,17,1,21,41280,30314,3767,20276,6658,1773,0,0,20435,57282,7262,10,1,1,56,3,0,83464,0,0,0,0,0,0,0,0,0,0,41386,24894,32176,37055,28,0,9771889,1,"['Brightwing', 'D.Va', 'Garrosh', 'Lunara', 'Varian']","['Bruiser', 'Bruiser', 'Healer', 'Ranged Assassin', 'Tank']","['Anaressa#1611', 'BornToShine#11556', 'Knivers#1675', 'Raka#11141', 'TheCaptain#12345']"
665,f6357726-45f3-e805-844c-447f72cd221b,30 seconds to mosh,BornToShine#11556,Garden of Terror,StormLeague,Anduin,Healer,2022-07-12 23:45:31,1747,35960,3598,15,5,20,1,0,-152887120,1,2,26,28,5,26,41127,58402,6258,23047,13855,10757,0,121798,9698,56111,15228,24,4,7,245,5,0,152650,0,0,0,0,0,0,0,2,0,0,35930,19281,51798,58266,44,0,6612101,15,"['Anduin', 'E.T.C.', 'Greymane', 'Jaina', 'Leoric']","['Bruiser', 'Healer', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['BornToShine#11556', 'Knivers#1675', 'Raka#11141', 'SubZero#1577', 'TheCaptain#12345']"
666,f6357726-45f3-e805-844c-447f72cd221b,30 seconds to mosh,Knivers#1675,Garden of Terror,StormLeague,E.T.C.,Tank,2022-07-12 23:45:31,1747,35967,3598,2139,22,20,1,0,-152887120,1,3,24,27,5,26,37569,62192,12104,35717,1202,5870,0,7136,32838,118393,14939,8,3,7,310,0,0,152650,0,0,0,0,0,0,0,3,0,0,76672,22771,54220,46608,41,0,9772524,2139,"['Anduin', 'E.T.C.', 'Greymane', 'Jaina', 'Leoric']","['Bruiser', 'Healer', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['BornToShine#11556', 'Knivers#1675', 'Raka#11141', 'SubZero#1577', 'TheCaptain#12345']"
667,f6357726-45f3-e805-844c-447f72cd221b,30 seconds to mosh,SubZero#1577,Garden of Terror,StormLeague,Greymane,Ranged Assassin,2022-07-12 23:45:31,1747,35972,3598,97,29,20,1,0,-152887120,1,10,18,28,2,26,109861,123100,31574,64519,44935,13585,0,0,0,73049,17113,27,4,7,130,8,0,152650,0,0,0,0,0,0,0,0,0,0,49351,53138,183438,89699,48,467,6639996,97,"['Anduin', 'E.T.C.', 'Greymane', 'Jaina', 'Leoric']","['Bruiser', 'Healer', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['BornToShine#11556', 'Knivers#1675', 'Raka#11141', 'SubZero#1577', 'TheCaptain#12345']"
668,f6357726-45f3-e805-844c-447f72cd221b,30 seconds to mosh,Raka#11141,Garden of Terror,StormLeague,Leoric,Bruiser,2022-07-12 23:45:31,1747,35979,3598,9368,42,20,1,0,-152887120,1,5,16,21,7,26,57191,200206,18131,119808,11596,11099,0,0,39898,126170,23945,7,4,6,419,1,0,152650,0,0,0,0,0,0,0,3,0,0,65659,32908,133200,132147,34,0,472181,9368,"['Anduin', 'E.T.C.', 'Greymane', 'Jaina', 'Leoric']","['Bruiser', 'Healer', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['BornToShine#11556', 'Knivers#1675', 'Raka#11141', 'SubZero#1577', 'TheCaptain#12345']"
669,f6357726-45f3-e805-844c-447f72cd221b,30 seconds to mosh,TheCaptain#12345,Garden of Terror,StormLeague,Jaina,Ranged Assassin,2022-07-12 23:45:31,1747,35989,3598,1,35,20,1,0,-152887120,1,8,18,26,3,26,96309,208069,31806,99240,31405,23757,0,0,0,42025,21700,19,4,7,121,3,0,152650,0,0,0,0,0,0,0,1,0,0,14712,44713,32701,305479,43,200,9771889,1,"['Anduin', 'E.T.C.', 'Greymane', 'Jaina', 'Leoric']","['Bruiser', 'Healer', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['BornToShine#11556', 'Knivers#1675', 'Raka#11141', 'SubZero#1577', 'TheCaptain#12345']"
670,36d30ff6-4775-7ac4-948d-9f2169a682d1,30 seconds to mosh,BornToShine#11556,Hanamura Temple,StormLeague,Rehgar,Healer,2022-07-10 20:41:33,1489,36050,3606,15,65,20,1,1,-2037242563,1,2,22,24,1,23,18656,24297,2877,11973,49055,0,0,112923,5165,57353,12154,15,1,7,32,22,5,104031,0,0,0,0,0,0,0,0,0,0,35515,11728,54679,30377,48,0,6612101,15,"['Muradin', 'Rehgar', 'Sonya', 'Tassadar', 'Valla']","['Bruiser', 'Healer', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['Anaressa#1611', 'BornToShine#11556', 'DirePants#125315', 'SubZero#1577', 'TheCaptain#12345']"
671,36d30ff6-4775-7ac4-948d-9f2169a682d1,30 seconds to mosh,TheCaptain#12345,Hanamura Temple,StormLeague,Valla,Ranged Assassin,2022-07-10 20:41:33,1489,36058,3606,1,82,20,1,1,-2037242563,1,18,11,29,0,23,86398,58952,19467,31214,31371,0,0,0,8871,31236,11842,29,1,7,0,16,1,104031,0,0,0,0,0,0,0,0,0,0,12925,41732,115025,55156,50,168,9771889,1,"['Muradin', 'Rehgar', 'Sonya', 'Tassadar', 'Valla']","['Bruiser', 'Healer', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['Anaressa#1611', 'BornToShine#11556', 'DirePants#125315', 'SubZero#1577', 'TheCaptain#12345']"
672,36d30ff6-4775-7ac4-948d-9f2169a682d1,30 seconds to mosh,SubZero#1577,Hanamura Temple,StormLeague,Tassadar,Ranged Assassin,2022-07-10 20:41:33,1489,36070,3606,97,73,20,1,1,-2037242563,1,5,23,28,0,23,79083,95293,6046,72595,46627,0,0,0,40,28807,13127,28,1,7,0,17,0,104031,0,0,0,0,0,0,0,0,0,0,14296,32004,43394,164811,49,275,6639996,97,"['Muradin', 'Rehgar', 'Sonya', 'Tassadar', 'Valla']","['Bruiser', 'Healer', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['Anaressa#1611', 'BornToShine#11556', 'DirePants#125315', 'SubZero#1577', 'TheCaptain#12345']"
673,36d30ff6-4775-7ac4-948d-9f2169a682d1,30 seconds to mosh,DirePants#125315,Hanamura Temple,StormLeague,Sonya,Bruiser,2022-07-10 20:41:33,1489,36054,3606,9016,69,13,1,1,-2037242563,1,2,21,23,4,23,50038,123863,21777,84053,31404,0,0,0,14252,62463,21155,18,1,7,91,13,6,104031,0,0,0,0,0,0,0,3,0,0,43629,34985,37663,148993,39,126,8045303,9016,"['Muradin', 'Rehgar', 'Sonya', 'Tassadar', 'Valla']","['Bruiser', 'Healer', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['Anaressa#1611', 'BornToShine#11556', 'DirePants#125315', 'SubZero#1577', 'TheCaptain#12345']"
674,36d30ff6-4775-7ac4-948d-9f2169a682d1,30 seconds to mosh,Anaressa#1611,Hanamura Temple,StormLeague,Muradin,Tank,2022-07-10 20:41:33,1489,36064,3606,4,56,19,1,1,-2037242563,1,2,26,28,0,23,39147,18110,3289,14302,10350,0,0,0,43618,103274,9346,28,1,7,0,10,1,104031,0,0,0,0,0,0,0,0,0,0,75730,29977,26571,40599,45,0,10667951,4,"['Muradin', 'Rehgar', 'Sonya', 'Tassadar', 'Valla']","['Bruiser', 'Healer', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['Anaressa#1611', 'BornToShine#11556', 'DirePants#125315', 'SubZero#1577', 'TheCaptain#12345']"
675,6f8ff132-70e0-37a9-c78f-3cb3881ed582,30 seconds to mosh,BornToShine#11556,Tomb of the Spider Queen,StormLeague,Stukov,Healer,2022-07-12 02:05:12,997,35997,3600,15,71,20,1,0,-1677529406,1,0,6,6,0,17,15108,49291,357,43347,0,758,0,45123,0,21768,6435,6,0,1,0,0,0,57875,0,0,0,0,0,0,0,0,0,0,9326,5976,27438,39378,32,0,6612101,15,"['Genji', 'Leoric', 'Nazeebo', 'Stukov', 'Varian']","['Bruiser', 'Bruiser', 'Healer', 'Ranged Assassin', 'Ranged Assassin']","['BornToShine#11556', 'Knivers#1675', 'Raka#11141', 'SubZero#1577', 'TheCaptain#12345']"
676,6f8ff132-70e0-37a9-c78f-3cb3881ed582,30 seconds to mosh,Knivers#1675,Tomb of the Spider Queen,StormLeague,Varian,Bruiser,2022-07-12 02:05:12,997,36006,3600,2139,83,11,1,0,-1677529406,1,1,7,8,3,17,16672,23788,545,14222,0,1663,0,0,14901,48203,4091,4,0,1,90,0,0,57875,0,0,0,0,0,0,0,3,0,0,37516,12663,19870,23084,22,0,9772524,2139,"['Genji', 'Leoric', 'Nazeebo', 'Stukov', 'Varian']","['Bruiser', 'Bruiser', 'Healer', 'Ranged Assassin', 'Ranged Assassin']","['BornToShine#11556', 'Knivers#1675', 'Raka#11141', 'SubZero#1577', 'TheCaptain#12345']"
677,6f8ff132-70e0-37a9-c78f-3cb3881ed582,30 seconds to mosh,SubZero#1577,Tomb of the Spider Queen,StormLeague,Genji,Ranged Assassin,2022-07-12 02:05:12,997,36021,3600,97,28,20,1,0,-1677529406,1,5,2,7,4,17,40692,30996,860,24559,0,0,0,0,4585,35657,7303,4,0,1,146,0,0,57875,0,0,0,0,0,0,0,1,0,0,28646,24288,32985,41252,28,0,6639996,97,"['Genji', 'Leoric', 'Nazeebo', 'Stukov', 'Varian']","['Bruiser', 'Bruiser', 'Healer', 'Ranged Assassin', 'Ranged Assassin']","['BornToShine#11556', 'Knivers#1675', 'Raka#11141', 'SubZero#1577', 'TheCaptain#12345']"
678,6f8ff132-70e0-37a9-c78f-3cb3881ed582,30 seconds to mosh,TheCaptain#12345,Tomb of the Spider Queen,StormLeague,Nazeebo,Ranged Assassin,2022-07-12 02:05:12,997,36014,3600,1,58,12,1,0,-1677529406,1,1,6,7,3,17,32942,65074,761,54733,11756,2871,0,0,0,27138,8335,4,0,1,108,1,0,57875,0,0,0,0,0,0,0,1,0,0,16841,11900,23859,82806,25,0,9771889,1,"['Genji', 'Leoric', 'Nazeebo', 'Stukov', 'Varian']","['Bruiser', 'Bruiser', 'Healer', 'Ranged Assassin', 'Ranged Assassin']","['BornToShine#11556', 'Knivers#1675', 'Raka#11141', 'SubZero#1577', 'TheCaptain#12345']"
679,6f8ff132-70e0-37a9-c78f-3cb3881ed582,30 seconds to mosh,Raka#11141,Tomb of the Spider Queen,StormLeague,Leoric,Bruiser,2022-07-12 02:05:12,997,36027,3600,9368,42,20,1,0,-1677529406,1,1,4,5,5,17,18220,91211,5556,75943,0,1271,0,0,17097,56068,10356,4,0,1,199,0,0,57875,0,0,0,0,0,0,0,3,0,0,33562,5758,48581,61647,28,72,472181,9368,"['Genji', 'Leoric', 'Nazeebo', 'Stukov', 'Varian']","['Bruiser', 'Bruiser', 'Healer', 'Ranged Assassin', 'Ranged Assassin']","['BornToShine#11556', 'Knivers#1675', 'Raka#11141', 'SubZero#1577', 'TheCaptain#12345']"
680,da2ded3e-97be-ff68-8845-c8c0c03d842f,ff & the pancakes,Yager#1969,Tomb of the Spider Queen,Custom,Johanna,Tank,2021-10-01 02:26:45,789,78558,7860,115,36,20,0,1,1408109658,1,0,4,4,0,16,6323,56774,8789,41061,3310,2149,0,0,9810,38535,7758,4,3,1,0,1,0,51878,0,0,0,0,0,0,0,0,0,0,24811,5688,20228,47537,32,0,4323646,115,"['Gazlowe', 'Johanna', 'Lúcio', 'Orphea', 'Valla']","['Bruiser', 'Healer', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['Courtney#11205', 'MrG#1722', 'Yager#1969', 'stampy#1261', 'xyxgy#1443']"
681,da2ded3e-97be-ff68-8845-c8c0c03d842f,ff & the pancakes,xyxgy#1443,Tomb of the Spider Queen,Custom,Gazlowe,Bruiser,2021-10-01 02:26:45,789,78565,7860,114,27,20,0,1,1408109658,1,0,6,6,0,16,17962,52145,18950,33133,5802,62,0,0,2440,18096,5582,6,4,1,0,4,0,51878,0,0,0,0,0,0,0,0,0,0,7016,8698,12153,65083,34,0,5317709,114,"['Gazlowe', 'Johanna', 'Lúcio', 'Orphea', 'Valla']","['Bruiser', 'Healer', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['Courtney#11205', 'MrG#1722', 'Yager#1969', 'stampy#1261', 'xyxgy#1443']"
682,da2ded3e-97be-ff68-8845-c8c0c03d842f,ff & the pancakes,MrG#1722,Tomb of the Spider Queen,Custom,Lúcio,Healer,2021-10-01 02:26:45,789,78586,7860,66,47,20,0,1,1408109658,1,1,5,6,0,16,4377,8717,3767,4277,3427,673,0,56124,0,16139,3129,6,4,1,0,4,0,51878,0,0,0,0,0,0,0,0,0,0,7516,1770,16614,643,35,0,5077604,66,"['Gazlowe', 'Johanna', 'Lúcio', 'Orphea', 'Valla']","['Bruiser', 'Healer', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['Courtney#11205', 'MrG#1722', 'Yager#1969', 'stampy#1261', 'xyxgy#1443']"
683,da2ded3e-97be-ff68-8845-c8c0c03d842f,ff & the pancakes,Courtney#11205,Tomb of the Spider Queen,Custom,Orphea,Ranged Assassin,2021-10-01 02:26:45,789,78579,7860,20,60,20,0,1,1408109658,1,2,4,6,0,16,38462,64955,23053,38331,16020,2449,0,0,2973,17279,6099,6,3,1,0,3,0,51878,0,0,0,0,0,0,0,0,0,0,8183,22282,20751,100652,41,0,6305177,20,"['Gazlowe', 'Johanna', 'Lúcio', 'Orphea', 'Valla']","['Bruiser', 'Healer', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['Courtney#11205', 'MrG#1722', 'Yager#1969', 'stampy#1261', 'xyxgy#1443']"
684,da2ded3e-97be-ff68-8845-c8c0c03d842f,ff & the pancakes,stampy#1261,Tomb of the Spider Queen,Custom,Valla,Ranged Assassin,2021-10-01 02:26:45,789,78571,7860,96,82,20,0,1,1408109658,1,3,3,6,0,16,31182,83180,37562,40175,14417,3231,0,0,696,14353,6823,6,4,1,0,4,0,51878,0,0,0,0,0,0,0,0,0,0,6115,13631,67091,65558,42,0,4898590,96,"['Gazlowe', 'Johanna', 'Lúcio', 'Orphea', 'Valla']","['Bruiser', 'Healer', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['Courtney#11205', 'MrG#1722', 'Yager#1969', 'stampy#1261', 'xyxgy#1443']"
685,a92675b8-6ce1-9620-4d55-9fe98be15571,30 seconds to mosh,BornToShine#11556,Battlefield of Eternity,StormLeague,Stukov,Healer,2022-07-10 20:07:50,1728,35881,3594,15,71,20,0,1,-2037242563,1,5,12,17,3,24,34039,24420,1111,17117,39462,4728,0,179554,0,69719,17510,6,3,3,116,7,0,128083,0,0,0,0,0,0,0,0,0,0,17923,13953,56898,42372,36,0,6612101,15,"['Jaina', 'Johanna', 'Sonya', 'Stukov', ""Zul'jin""]","['Bruiser', 'Healer', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['Anaressa#1611', 'BornToShine#11556', 'DirePants#125315', 'SubZero#1577', 'TheCaptain#12345']"
686,a92675b8-6ce1-9620-4d55-9fe98be15571,30 seconds to mosh,SubZero#1577,Battlefield of Eternity,StormLeague,Zul'jin,Ranged Assassin,2022-07-10 20:07:50,1728,35923,3594,97,90,20,0,1,-2037242563,1,5,13,18,1,24,118710,106529,12640,60850,91568,14131,0,0,36795,63115,17840,11,3,2,50,2,0,128083,0,0,0,0,0,0,0,1,0,0,39748,67436,155314,164445,33,101,6639996,97,"['Jaina', 'Johanna', 'Sonya', 'Stukov', ""Zul'jin""]","['Bruiser', 'Healer', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['Anaressa#1611', 'BornToShine#11556', 'DirePants#125315', 'SubZero#1577', 'TheCaptain#12345']"
687,a92675b8-6ce1-9620-4d55-9fe98be15571,30 seconds to mosh,Anaressa#1611,Battlefield of Eternity,StormLeague,Johanna,Tank,2022-07-10 20:07:50,1728,35910,3594,4,36,20,0,1,-2037242563,1,1,17,18,4,24,62089,84314,2288,57324,5450,10339,0,0,40102,132448,13335,9,3,3,150,1,0,128083,0,0,0,0,0,0,0,2,0,0,102348,53720,22264,129379,36,0,10667951,4,"['Jaina', 'Johanna', 'Sonya', 'Stukov', ""Zul'jin""]","['Bruiser', 'Healer', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['Anaressa#1611', 'BornToShine#11556', 'DirePants#125315', 'SubZero#1577', 'TheCaptain#12345']"
688,a92675b8-6ce1-9620-4d55-9fe98be15571,30 seconds to mosh,DirePants#125315,Battlefield of Eternity,StormLeague,Sonya,Bruiser,2022-07-10 20:07:50,1728,35888,3594,9016,69,13,0,1,-2037242563,1,6,12,18,3,24,50384,167466,26569,116106,40741,7174,0,0,45303,108388,26640,10,3,3,100,3,0,128083,0,0,0,0,0,0,0,2,0,0,44272,26827,61366,200126,41,127,8045303,9016,"['Jaina', 'Johanna', 'Sonya', 'Stukov', ""Zul'jin""]","['Bruiser', 'Healer', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['Anaressa#1611', 'BornToShine#11556', 'DirePants#125315', 'SubZero#1577', 'TheCaptain#12345']"
689,a92675b8-6ce1-9620-4d55-9fe98be15571,30 seconds to mosh,TheCaptain#12345,Battlefield of Eternity,StormLeague,Jaina,Ranged Assassin,2022-07-10 20:07:50,1728,35896,3594,1,35,20,0,1,-2037242563,1,6,13,19,4,24,71510,81686,5626,50082,111955,13788,0,0,0,62512,17425,6,2,3,164,4,0,128083,0,0,0,0,0,0,0,0,0,0,20292,31571,23812,244690,28,24,9771889,1,"['Jaina', 'Johanna', 'Sonya', 'Stukov', ""Zul'jin""]","['Bruiser', 'Healer', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['Anaressa#1611', 'BornToShine#11556', 'DirePants#125315', 'SubZero#1577', 'TheCaptain#12345']"
690,59ee9da7-21e7-2f39-334e-f3e8fbf408b3,30 seconds to mosh,BornToShine#11556,Hanamura Temple,StormLeague,Rehgar,Healer,2022-07-12 01:40:30,1201,35904,3596,15,65,20,0,1,-1677529406,1,5,21,26,1,21,15209,23299,6998,4858,35359,0,0,67734,2023,35517,9228,20,2,6,23,13,6,83340,0,0,0,0,0,0,0,1,0,0,23889,7708,36373,26189,29,0,6612101,15,"['Cassia', 'Leoric', 'Muradin', 'Rehgar', 'Thrall']","['Bruiser', 'Bruiser', 'Healer', 'Ranged Assassin', 'Tank']","['BornToShine#11556', 'DirePants#125315', 'Knivers#1675', 'TheCaptain#12345', 'YipYip#11141']"
691,59ee9da7-21e7-2f39-334e-f3e8fbf408b3,30 seconds to mosh,Knivers#1675,Hanamura Temple,StormLeague,Muradin,Tank,2022-07-12 01:40:30,1201,35914,3596,2139,56,20,0,1,-1677529406,1,9,20,29,1,21,40952,23861,7753,11306,11498,32,0,0,30585,73288,8245,24,2,7,62,6,1,83340,0,0,0,0,0,0,0,0,0,0,58838,35267,26049,43163,22,0,9772524,2139,"['Cassia', 'Leoric', 'Muradin', 'Rehgar', 'Thrall']","['Bruiser', 'Bruiser', 'Healer', 'Ranged Assassin', 'Tank']","['BornToShine#11556', 'DirePants#125315', 'Knivers#1675', 'TheCaptain#12345', 'YipYip#11141']"
692,59ee9da7-21e7-2f39-334e-f3e8fbf408b3,30 seconds to mosh,DirePants#125315,Hanamura Temple,StormLeague,Leoric,Bruiser,2022-07-12 01:40:30,1201,35937,3596,9016,42,14,0,1,-1677529406,1,6,17,23,3,21,36873,97686,9801,66288,21490,0,0,0,29152,77845,15944,9,3,6,111,8,3,83340,0,0,0,0,0,0,0,2,0,0,48350,23479,85501,55324,36,142,8045303,9016,"['Cassia', 'Leoric', 'Muradin', 'Rehgar', 'Thrall']","['Bruiser', 'Bruiser', 'Healer', 'Ranged Assassin', 'Tank']","['BornToShine#11556', 'DirePants#125315', 'Knivers#1675', 'TheCaptain#12345', 'YipYip#11141']"
693,59ee9da7-21e7-2f39-334e-f3e8fbf408b3,30 seconds to mosh,YipYip#11141,Hanamura Temple,StormLeague,Cassia,Ranged Assassin,2022-07-12 01:40:30,1201,35947,3596,42892,13,8,0,1,-1677529406,1,7,21,28,1,21,86498,31161,13157,13476,32511,0,0,0,7581,31984,9489,24,3,5,62,13,2,83340,0,0,0,0,0,0,0,0,0,0,23320,59579,38360,104614,32,187,10807209,4,"['Cassia', 'Leoric', 'Muradin', 'Rehgar', 'Thrall']","['Bruiser', 'Bruiser', 'Healer', 'Ranged Assassin', 'Tank']","['BornToShine#11556', 'DirePants#125315', 'Knivers#1675', 'TheCaptain#12345', 'YipYip#11141']"
694,59ee9da7-21e7-2f39-334e-f3e8fbf408b3,30 seconds to mosh,TheCaptain#12345,Hanamura Temple,StormLeague,Thrall,Bruiser,2022-07-12 01:40:30,1201,35925,3596,1,75,6,0,1,-1677529406,1,4,22,26,2,21,56709,31730,9257,14775,31461,0,0,6418,33824,61895,8434,21,3,7,76,12,0,83340,0,0,0,0,0,0,0,1,0,0,36599,38614,54027,58155,29,218,9771889,1,"['Cassia', 'Leoric', 'Muradin', 'Rehgar', 'Thrall']","['Bruiser', 'Bruiser', 'Healer', 'Ranged Assassin', 'Tank']","['BornToShine#11556', 'DirePants#125315', 'Knivers#1675', 'TheCaptain#12345', 'YipYip#11141']"
695,7ae36ae2-9768-f0c2-089d-65da7586d034,ff & the pancakes,Yager#1969,Braxis Holdout,Custom,Johanna,Tank,2021-10-01 02:02:54,1216,78544,7858,115,36,20,0,1,1408109658,1,2,15,17,1,21,25203,46371,6986,35962,18042,0,0,0,27067,90600,9730,17,2,5,18,8,0,81326,0,0,0,0,0,0,0,1,0,0,60631,22041,27481,66898,35,0,4323646,115,"['Deckard', 'Johanna', 'Maiev', 'Qhira', 'Tassadar']","['Healer', 'Melee Assassin', 'Melee Assassin', 'Ranged Assassin', 'Tank']","['Courtney#11205', 'MrG#1722', 'Yager#1969', 'stampy#1261', 'xyxgy#1443']"
696,7ae36ae2-9768-f0c2-089d-65da7586d034,ff & the pancakes,xyxgy#1443,Braxis Holdout,Custom,Deckard,Healer,2021-10-01 02:02:54,1216,78549,7858,114,18,20,0,1,1408109658,1,2,16,18,0,21,9814,17722,5457,12133,4051,0,0,93440,20662,19910,6012,18,2,5,0,10,0,81326,0,0,0,0,0,0,0,0,0,0,12591,4725,8328,26026,39,0,5317709,114,"['Deckard', 'Johanna', 'Maiev', 'Qhira', 'Tassadar']","['Healer', 'Melee Assassin', 'Melee Assassin', 'Ranged Assassin', 'Tank']","['Courtney#11205', 'MrG#1722', 'Yager#1969', 'stampy#1261', 'xyxgy#1443']"
697,7ae36ae2-9768-f0c2-089d-65da7586d034,ff & the pancakes,MrG#1722,Braxis Holdout,Custom,Tassadar,Ranged Assassin,2021-10-01 02:02:54,1216,78556,7858,66,73,20,0,1,1408109658,1,5,13,18,2,21,52659,61721,12743,44247,33570,0,0,0,7308,26294,8976,13,2,5,50,10,0,81326,0,0,0,0,0,0,0,2,0,0,16744,32511,47849,113089,37,0,5077604,66,"['Deckard', 'Johanna', 'Maiev', 'Qhira', 'Tassadar']","['Healer', 'Melee Assassin', 'Melee Assassin', 'Ranged Assassin', 'Tank']","['Courtney#11205', 'MrG#1722', 'Yager#1969', 'stampy#1261', 'xyxgy#1443']"
698,7ae36ae2-9768-f0c2-089d-65da7586d034,ff & the pancakes,stampy#1261,Braxis Holdout,Custom,Maiev,Melee Assassin,2021-10-01 02:02:54,1216,78564,7858,96,49,20,0,1,0,1,4,15,19,3,21,50591,74907,17686,53572,34853,0,0,0,0,52991,12772,7,2,5,108,8,0,81326,0,0,0,0,0,0,0,0,0,0,33043,37537,79679,85994,36,0,4898590,96,"['Deckard', 'Johanna', 'Maiev', 'Qhira', 'Tassadar']","['Healer', 'Melee Assassin', 'Melee Assassin', 'Ranged Assassin', 'Tank']","['Courtney#11205', 'MrG#1722', 'Yager#1969', 'stampy#1261', 'xyxgy#1443']"
699,7ae36ae2-9768-f0c2-089d-65da7586d034,ff & the pancakes,Courtney#11205,Braxis Holdout,Custom,Qhira,Melee Assassin,2021-10-01 02:02:54,1216,78553,7858,20,62,20,0,1,1408109658,1,6,12,18,3,21,54925,47102,7266,38730,9963,0,0,0,9453,45960,14147,8,2,5,92,4,0,81326,0,0,0,0,0,0,0,1,0,0,25729,22869,19134,91646,42,0,6305177,20,"['Deckard', 'Johanna', 'Maiev', 'Qhira', 'Tassadar']","['Healer', 'Melee Assassin', 'Melee Assassin', 'Ranged Assassin', 'Tank']","['Courtney#11205', 'MrG#1722', 'Yager#1969', 'stampy#1261', 'xyxgy#1443']"
700,3c5a1290-90d0-594f-691d-4dac903235e1,30 seconds to mosh,BornToShine#11556,Alterac Pass,StormLeague,Brightwing,Healer,2022-07-13 00:41:58,1040,36032,3605,15,12,20,1,1,-152887120,1,3,17,20,0,20,8788,22404,5263,12594,26135,0,0,109475,0,19937,4644,20,3,3,0,8,0,74581,0,0,0,0,0,0,0,0,0,0,6084,5023,32490,24648,26,0,6612101,15,"['Brightwing', 'Cassia', 'Garrosh', 'Jaina', 'Leoric']","['Bruiser', 'Healer', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['BornToShine#11556', 'Knivers#1675', 'Raka#11141', 'TheCaptain#12345', 'YipYip#11141']"
701,3c5a1290-90d0-594f-691d-4dac903235e1,30 seconds to mosh,Knivers#1675,Alterac Pass,StormLeague,Garrosh,Tank,2022-07-13 00:41:58,1040,36037,3605,2139,26,18,1,1,-152887120,1,5,12,17,1,20,16023,26863,8770,15887,15725,23,0,0,5509,55804,8170,13,3,2,22,3,0,74581,0,0,0,0,0,0,0,1,0,0,31597,13211,42007,16604,26,0,9772524,2139,"['Brightwing', 'Cassia', 'Garrosh', 'Jaina', 'Leoric']","['Bruiser', 'Healer', 'Ranged Assassin', 'Ranged Assassin', 'Tank']","['BornToShine#11556', 'Knivers#1675', 'Raka#11141', 'TheCaptain#12345', 'YipYip#11141']"
